GTIN 12,GTIN 13,MPN,MODEL,ASIN,TITLE,CATEGORY,MANUFACTURER,BRAND,CONTRIBUTORS,INGREDIENTS,NUTRITION FACTS,COLOR,FORMAT,SIZE,LENGTH,WIDTH,HEIGHT,WEIGHT,DESCRIPTION,FEATURES,IMAGE 1,IMAGE 2,IMAGE 3,IMAGE 4,IMAGE 5,STORE NAME 1,STORE COUNTRY 1,STORE CURRENCY 1,STORE CURRENCY SYMBOL 1,STORE PRICE 1,STORE LINK 1,STORE NAME 2,STORE COUNTRY 2,STORE CURRENCY 2,STORE CURRENCY SYMBOL 2,STORE PRICE 2,STORE LINK 2,STORE NAME 3,STORE COUNTRY 3,STORE CURRENCY 3,STORE CURRENCY SYMBOL 3,STORE PRICE 3,STORE LINK 3,STORE NAME 4,STORE COUNTRY 4,STORE CURRENCY 4,STORE CURRENCY SYMBOL 4,STORE PRICE 4,STORE LINK 4,STORE NAME 5,STORE COUNTRY 5,STORE CURRENCY 5,STORE CURRENCY SYMBOL 5,STORE PRICE 5,STORE LINK 5
855188003981,0855188003981,855188003981,,,"Justin's Organic Peanut Butter Cups, Milk Chocolate, 4.7 Oz","Food, Beverages & Tobacco > Food Items > Candy & Chocolate",Justin's,Justin's,,"Organic Milk Chocolate (organic Evaporated Cane Sugar, Organic Cocoa Butter*, Organic Whole Milk Powder, Organic Chocolate Liquor*, Organic Soy Lecithin, Organic Vanilla), Organic Peanuts, Organic Powdered Evaporated Cane Sugar, Organic Peanut Flour, Organic Palm Fruit Oil**, Organic Vanilla Flavor, Sea Salt, Organic Soy Lecithin.","Energy 550 kcal, Protein 12.50 g, Total lipid (fat) 37.50 g, Carbohydrate, by difference 50.00 g, Fiber, total dietary 2.5 g, Sugars, total 40.00 g, Calcium, Ca 100 mg, Iron, Fe 1.12 mg, Sodium, Na 262 mg, Vitamin C, total ascorbic acid 0.0 mg, Vitamin A, IU 0 IU, Fatty acids, total saturated 20.000 g, Fatty acids, total trans 0.000 g, Cholesterol 12 mg",,,Oz,,,,0.31,"USDA OrganicRainforest Alliance Certified CocoaOrangutan Friendly Palm OilGluten FreeKosherYou probably didn't know this, but I'm an avid candy dish collector. I can't get enough of them. Sterling, Porcelain, 2nd Grade Art Class - I celebrate CDs (as i call them) in all shapes and sizes. And now, thanks to my delicious individually wrapped mini cups, I finally have something to fill them with. Which means my collection just got more awesome, if that was even possible. ~ Justin Free Of Gluten. Disclaimer These statements have not been evaluated by the FDA. These products are not intended to diagnose, treat, cure, or prevent any disease.",,https://images.barcodelookup.com/1032/10329230-1.jpg,,,,,LuckyVitamin.com,US,USD,$,5.52,https://www.luckyvitamin.com/p-760122-justin-s-nut-butter-mini-peanut-butter-cups-milk-chocolate-4-7-oz?site=google_base,Target,US,USD,$,4.99,https://www.target.com/p/justin-s-milk-chocolate-peanut-butter-cups-4-7oz/-/A-21549972,Pharmapacks,US,USD,$,6.31,https://www.pharmapacks.com/products.php?product=Justin%27s-Mini-Peanut-Butter-Cups%2C-Milk-Chocolate-4.7-oz,CVS,US,USD,$,5.99,https://www.cvs.com/shop/justin-s-mini-milk-chocolate-peanut-butter-cups-4-7-oz-prodid-711721?skuid=711721&WT.mc_id=ps_google_pla_711721,zulily,US,USD,$,5.99,https://lg.provenpixel.com/ck.php?oaparams=2__bannerid=64488__zoneid=7387__OXLCA=1__x_udomain=connexity.com__x_product_id=64916732__oadest=https%3A%2F%2
857777004201,0857777004201,52051456,,B0752T7RTY,"RXBAR Peanut Butter Protein Bar - 1.83oz","Food, Beverages & Tobacco > Food Items > Dips & Spreads > Nut Butters",RXBAR,Rxbar,,"Dates, Peanuts, Egg Whites, Natural Peanut Flavor, Sea Salt.","Calcium, Ca 77 MG, Iron, Fe 1.38 MG, Magnesium, Mg 77 MG, Phosphorus, P 288 MG, Copper, Cu 0.154 MG, Vitamin A, IU 0 IU, Vitamin C, total ascorbic acid 0 MG, Riboflavin 0.654 MG, Cholesterol 0 MG, Protein 23.08 G, Total lipid (fat) 15.38 G, Carbohydrate, by difference 46.15 G, Energy 404 KCAL, Sugars, total including NLEA 28.85 G, Fiber, total dietary 11.5 G, Potassium, K 673 MG, Sodium, Na 596 MG, Fatty acids, total trans 0 G, Fatty acids, total saturated 2.88 G",,,,,,,0.39lb,"A REAL FOOD PROTEIN BAR: Our Peanut Butter RXBAR is the perfect protein bar for any peanut lover. Made with real food ingredients— egg whites for protein, dates to bind, nuts for texture. 12g of protein. 5g fiber. Gluten free. Whole30 food. Our Peanut Butter RXBAR is great for the office, an on-the-go snack, or just a wholesome treat. Grab one bar for a protein-packed pre or post workout snack and get the energy you need. Age Group: adult.","- Peanut butter's greatest hits, remixed   - The irresistibly creamy taste combines the satisfying crunch of peanuts with the big-time nutrition   - Keep this Peanut Butter on your playlist.   ",https://images.barcodelookup.com/1032/10327152-1.jpg,,,,,LuckyVitamin.com,US,USD,$,2.81,https://www.luckyvitamin.com/p-688913-rxbar-protein-bar-peanut-butter-1-83-oz?site=google_base,Target,US,USD,$,1.99,https://www.target.com/p/rxbar-peanut-butter-protein-bar-1-83oz/-/A-52051456&intsrc=CATF_1444,CVS,US,USD,$,3.19,https://www.cvs.com/shop/rxbar-whole-food-protein-bar-1-83-oz-bar-12g-protein-prodid-2030011,zulily,US,USD,$,4.19,https://www.zulily.com/p/-73654033.html,Overstock.com,US,USD,$,7.49,https://www.overstock.com/13370527/product.html?TRACK=affcjfeed&CID=207442&fp=F
857777004218,0857777004218,277164,,B01A5TENOE,"RXBAR  Bars  - Chocolate Coconut Nutrition Bar","Health & Beauty > Health Care > Fitness & Nutrition > Nutrition Bars",RXBAR,RXBAR,,"Dates, Egg Whites, Almonds, Cashews, Cacao, Natural Coconut Flavor, Sea Salt, Coconut.","Energy 404 kcal, Protein 23.08 g, Total lipid (fat) 17.31 g, Carbohydrate, by difference 44.23 g, Fiber, total dietary 11.5 g, Sugars, total 26.92 g, Calcium, Ca 77 mg, Iron, Fe 2.13 mg, Magnesium, Mg 47 mg, Phosphorus, P 148 mg, Potassium, K 654 mg, Sodium, Na 288 mg, Copper, Cu 0.385 mg, Vitamin C, total ascorbic acid 0.0 mg, Riboflavin 0.755 mg, Vitamin A, IU 0 IU, Fatty acids, total saturated 3.850 g, Fatty acids, total trans 0.000 g, Cholesterol 0 mg",,,,,,,0.39lb,"Chocolate Coconut Nutrition Bar. Stock the pantry with this protein bar set that features a yummy chocolate coconut taste. Note: Product packaging may vary.Contains almonds, cashews, coconut and eggs1.83 oz.","- RxBar Bar - Protein - Coconut Chocolate - 1.83 oz   - Gluten Free   - Dairy Free   ",https://images.barcodelookup.com/1032/10327162-1.jpg,,,,,LuckyVitamin.com,US,USD,$,2.70,https://www.luckyvitamin.com/p-688911-rxbar-protein-bar-coconut-chocolate-1-83-oz?site=google_base,Walgreens,US,USD,$,2.99,https://www.walgreens.com/store/c/rxbar-coconut-chocolate-protein-bar-coconut-chocolate/ID=prod6383911-product,CVS,US,USD,$,3.19,https://www.cvs.com/shop/rxbar-whole-food-protein-bar-1-83-oz-bar-12g-protein-prodid-2030011,zulily,US,USD,$,4.49,https://www.zulily.com/p/-73654061.html,Overstock.com,US,USD,$,7.49,https://www.overstock.com/13370527/product.html?TRACK=affcjfeed&CID=207442&fp=F
857777004232,0857777004232,52051382,,B0752KNC73,"RXBAR - Protein Bar Chocolate Sea Salt - 1.83 Oz.","Health & Beauty > Health Care > Fitness & Nutrition > Nutrition Bars",RXBAR,RXBAR,,"Dates, Egg Whites, Cashews, Almonds, Cacao, Cocoa, Natural Chocolate Flavor, Sea Salt.","Energy 404 kcal, Protein 23.08 g, Total lipid (fat) 17.31 g, Carbohydrate, by difference 46.15 g, Fiber, total dietary 11.5 g, Sugars, total 28.85 g, Calcium, Ca 77 mg, Iron, Fe 2.66 mg, Magnesium, Mg 59 mg, Phosphorus, P 148 mg, Potassium, K 635 mg, Sodium, Na 519 mg, Copper, Cu 0.577 mg, Vitamin C, total ascorbic acid 0.0 mg, Riboflavin 0.629 mg, Vitamin A, IU 0 IU, Fatty acids, total saturated 3.850 g, Fatty acids, total trans 0.000 g, Cholesterol 0 mg",,,,8,8,11,6.61lb,"RXBAR - Protein BarChocolate Sea Salt - 1.83 oz./52g each Theres a reason this bar is the top seller. Its really really good. Pure egg white protein, 100% natural chocolate, and a perfect balance between salty and sweet. Tastes decadent, but good for you. RXBAR Chocolate Sea Salt Protein Bar Features: 12g protein 5g fiber Gluten-free No soy, dairy, added sugar or.","- An indulgent combination of 100% pure chocolate spiked with savory sea salt   - Boasting 12 grams of egg white protein, only 7 ingredients and zero added sugar, this is as decaden   - Gluten Free   ",https://images.barcodelookup.com/1032/10329032-1.jpg,,,,,LuckyVitamin.com,US,USD,$,1.91,https://www.luckyvitamin.com/p-743183-rxbar-protein-bar-chocolate-sea-salt-1-83-oz?site=google_base,zulily,US,USD,$,0.98,https://www.zulily.com/p/-73654046.html,Walgreens,US,USD,$,2.99,https://www.walgreens.com/store/c/rxbar-chocolate-sea-salt-protein-bar-chocolate-sea-salt/ID=prod6383929-product,Target,US,USD,$,2.49,https://www.target.com/p/rxbar-chocolate-sea-salt-protein-bar-1-83oz/-/A-52051382&intsrc=CATF_1444,CVS,US,USD,$,3.19,https://www.cvs.com/shop/rxbar-whole-food-protein-bar-chocolate-sea-salt-1-83oz-bar-12g-protein-prodid-1990065?skuid=240967&WT.mc_id=ps_google_pla_240967
857777004331,0857777004331,277161,,,"RXBAR  Bars  - Mint Chocolate Nutrition Bar","Health & Beauty > Health Care > Fitness & Nutrition > Nutrition Drinks & Shakes",RXBAR,RXBAR,,"Dates, Egg Whites, Cashews, Almonds, Cacao, Cocoa, Peppermint Oil, Sea Salt.","Protein 23.08 G, Total lipid (fat) 17.31 G, Carbohydrate, by difference 46.15 G, Energy 404 KCAL, Sugars, total including NLEA 26.92 G, Fiber, total dietary 11.5 G, Calcium, Ca 77 MG, Iron, Fe 3.46 MG, Magnesium, Mg 77 MG, Phosphorus, P 192 MG, Potassium, K 654 MG, Sodium, Na 385 MG, Copper, Cu 0.577 MG, Vitamin A, IU 0 IU, Vitamin C, total ascorbic acid 0 MG, Riboflavin 0.817 MG, Cholesterol 0 MG, Fatty acids, total trans 0 G, Fatty acids, total saturated 3.85 G",,,,,,,"0.1 lb","Mint Chocolate Nutrition Bar. Stock the pantry with this protein bar set that features a yummy mint chocolate taste. Note: Product packaging may vary.Contains almonds, cashews and eggs1.83 oz.",,https://images.barcodelookup.com/1033/10332690-1.jpg,,,,,LuckyVitamin.com,US,USD,$,2.70,https://www.luckyvitamin.com/p-1233417-rxbar-protein-bar-mint-chocolate-1-83-oz?site=google_base,zulily,US,USD,$,4.19,https://www.zulily.com/p/-73654030.html,Overstock.com,US,USD,$,7.49,https://www.overstock.com/13370527/product.html?TRACK=affcjfeed&CID=207442&fp=F,GoVets,US,USD,$,31.51,https://www.govets.com/food-and-beverage/sports-and-fitness/rxbar-sports-and-fitness-protein-bars-857777004331-270-1825819,,,,,,
857777004416,0857777004416,290871,,B01MZZIJJ9,"RXBAR  Bars  - Maple Sea Salt Nutrition Bar","Food, Beverages & Tobacco > Food Items",RXBAR,RXBAR,,"Dates, Egg Whites, Cashews, Pecans, Natural Maple Flavor, Sea Salt.","Calcium, Ca 77 MG, Iron, Fe 2.08 MG, Magnesium, Mg 62 MG, Phosphorus, P 192 MG, Manganese, Mn 0 MG, Vitamin A, IU 0 IU, Vitamin C, total ascorbic acid 0 MG, Riboflavin 0.817 MG, Cholesterol 0 MG, Protein 23.08 G, Total lipid (fat) 19.23 G, Carbohydrate, by difference 42.31 G, Energy 423 KCAL, Sugars, total including NLEA 26.92 G, Fiber, total dietary 9.6 G, Potassium, K 538 MG, Sodium, Na 500 MG, Fatty acids, total trans 0 G, Fatty acids, total saturated 2.88 G",,,,,,,183,"Maple Sea Salt Nutrition Bar. Stock the pantry with this protein bar set that features a yummy maple sea salt taste. Note: Product packaging may vary.Contains pecans, cashews and eggs1.83 oz.","- PROTN BAR,MAPLE SEA SALT   ",https://images.barcodelookup.com/1033/10336047-1.jpg,,,,,LuckyVitamin.com,US,USD,$,2.81,https://www.luckyvitamin.com/p-1575069-rxbar-protein-bar-maple-sea-salt-1-83-oz?site=google_base,Target,US,USD,$,1.99,https://www.target.com/p/rxbar-maple-sea-salt-1-83oz/-/A-52051401,Walgreens,US,USD,$,2.99,https://www.walgreens.com/store/c/rxbar-protein-bar/ID=300407884-product,CVS,US,USD,$,2.99,https://www.cvs.com/shop/rxbar-whole-food-protein-bar-1-83-oz-bar-12g-protein-prodid-2030011,zulily,US,USD,$,4.49,https://www.zulily.com/p/-73654051.html
857777004676,0857777004676,45279013,,B01M6TIUF1,"Rxbar Protein Bar Mixed Berry Case of 12 1.83 Oz. - All","Food, Beverages & Tobacco > Food Items",RXBAR,RXBAR,,"Dates, Egg Whites, Almonds, Cashews, Cranberries, Strawberries, Raspberries, Natural Strawberry Flavor, Natural Raspberry Flavor.","Energy 404 kcal, Protein 23.08 g, Total lipid (fat) 13.46 g, Carbohydrate, by difference 46.15 g, Fiber, total dietary 9.6 g, Sugars, total 26.92 g, Calcium, Ca 113 mg, Iron, Fe 1.92 mg, Potassium, K 904 mg, Sodium, Na 250 mg, Vitamin D 0 IU, Fatty acids, total saturated 1.920 g, Fatty acids, total trans 0.000 g, Cholesterol 0 mg",,,All,,,,4,"Rxbar Mixed Berry Protein Bar Combines The Juicy Taste Of Cranberries, Raspberries, And Strawberries. This Bar's Rich Flavor Mix Bursts Through With Every Bite. Perfect For An On-the-go Snack Or Before Or After A Workout, This Rxbar Could Be Your Next Favorite. No Added Sugar, No Dairy, No Soy, No Gluten, No Bad Stuff. 100% Clean, Totally Delicious Every Bar Delivers 12 G. Of Protein In A Clean And Convenient Snack. See Nutrition Fact Panel For Allergens. Includes One 1.83 Oz. Bar Of Rxbar Mixed Berry Protein. We Tell You Whats On The Inside On The Outside. Were Upfront About Whats In Our Bars, Whats Not, And What Rxbar Stands For.",,https://images.barcodelookup.com/1034/10342032-1.jpg,,,,,LuckyVitamin.com,US,USD,$,1.83,https://www.luckyvitamin.com/p-2003365-rxbar-protein-bar-mixed-berry-1-83-oz?site=google_base,Walgreens,US,USD,$,2.99,https://www.walgreens.com/store/c/rxbar-mixed-berry-protein-bar-mixed-berry/ID=prod6383908-product,CVS,US,USD,$,3.19,https://www.cvs.com/shop/rxbar-whole-food-protein-bar-1-83-oz-bar-12g-protein-prodid-2030011,GoVets,US,USD,$,31.51,https://www.govets.com/food-and-beverage/sports-and-fitness/rxbar-sports-and-fitness-protein-bars-857777004676-270-2058063,UnbeatableSale.com,US,USD,$,37.59,http://www.greatermedical.com/gnfi17119.html
858010005009,0858010005009,TONYSCHOCOLO_858010005009_6-oz,,,"Tony's Chocolonely  Bars  - Milk Chocolate Bar","Food, Beverages & Tobacco > Food Items > Candy & Chocolate","Tony's Chocolonely","Tony's Chocolonely",,,,,,,,,,,"Milk Chocolate Bar. Give someone the sweet gift of sugar or keep them all to yourself with these bars infused with delicious flavors. The large 6-oz. size offers twice the chocolate of a standard bar. 6 oz.Contains milk, soy, peanuts, gluten, eggs and nuts.Made in Belgium.",,https://images.barcodelookup.com/6336/63369062-1.jpg,,,,,zulily,US,USD,$,3.99,https://www.zulily.com/p/-62007157.html,LuckyVitamin.com,US,USD,$,5.13,https://www.luckyvitamin.com/p-3482610-tony-s-chocolonely-milk-chocolate-bar-original-6-oz?utm_source=cj&utm_medium=affiliate&utm_term=TonysChocolonelyMilkChocolateBarOriginal6oz&utm_content=184262&utm_campaign=cj&site=,UnbeatableSale.com,US,USD,$,71.09,http://www.gourmet-foodshop.com/bngla34121.html,Rakuten.com,US,USD,$,71.09,https://www.rakuten.com/shop/unbeatablesale/product/BNGLA34121/?sku=BNGLA34121?scid=af_feed,,,,,,
858010005016,0858010005016,TONYSCHOCOLO_858010005016_6-oz,,,"Tony's Chocolonely  Bars  - Extra Dark Chocolate Bar","Food, Beverages & Tobacco > Food Items > Candy & Chocolate","Tony's Chocolonely","Tony's Chocolonely",,,,,,,,,,"0.39 lb","Extra Dark Chocolate Bar. Give someone the sweet gift of sugar or keep them all to yourself with these bars infused with delicious flavors. The large 6-oz. size offers twice the chocolate of a standard bar.6 oz.Contains milk, soy, peanuts, gluten, eggs and nuts.Made in Belgium.",,https://images.barcodelookup.com/2733/27331375-1.jpg,,,,,LuckyVitamin.com,US,USD,$,5.77,https://www.luckyvitamin.com/p-3482611-tony-s-chocolonely-70-chocolate-bar-extra-dark-6-oz?site=google_base,zulily,US,USD,$,4.79,https://www.zulily.com/p/-62007167.html,"Thrive Market",US,USD,$,3.99,https://thrivemarket.com/p/tonys-chocolonely-extra-dark-chocolate-70-bar,Rakuten.com,US,USD,$,67.30,https://www.rakuten.com/shop/unbeatablesale/product/BNGLA34075/?sku=BNGLA34075?scid=af_feed,UnbeatableSale.com,US,USD,$,71.09,http://www.gourmet-foodshop.com/bngla34075.html
858010005023,0858010005023,TONYSCHOCOLO_275063_One-Size,,,"Tony's Chocolonely    - Salted Caramel Milk Chocolate Bar","Food, Beverages & Tobacco > Food Items > Candy & Chocolate","Tony's Chocolonely","Tony's Chocolonely",,,,,,,,,,,"Salted Caramel Milk Chocolate Bar. Everyone needs a stash of chocolate to make the day better so why not bring this delectable treat into your pantry.6 oz.Made in Belgium.",,https://images.barcodelookup.com/6058/60589794-1.jpg,,,,,LuckyVitamin.com,US,USD,$,4.01,https://www.luckyvitamin.com/p-3482606-tony-s-chocolonely-32-milk-chocolate-bar-caramel-sea-salt-6-oz?utm_source=cj&utm_medium=affiliate&utm_term=TonysChocolonely32MilkChocolateBarCaramelSeaSalt6oz&utm_content=184257&utm_c,zulily,US,USD,$,4.99,https://www.zulily.com/p/-71238430.html,UnbeatableSale.com,US,USD,$,71.09,http://www.gourmet-foodshop.com/bngla34324.html,Rakuten.com,US,USD,$,71.09,https://www.rakuten.com/shop/unbeatablesale/product/BNGLA34324/?sku=BNGLA34324?scid=af_feed,,,,,,
858010005078,0858010005078,TONYSCHOCOLO_858010005078_6-oz,,,"Tony's Chocolonely  Bars  - Dark Chocolate Almond Sea Salt Bar","Food, Beverages & Tobacco > Food Items > Candy & Chocolate","Tony's Chocolonely","Tony's Chocolonely",,,,,,,,,,"1.00 lb","Dark Chocolate Almond Sea Salt Bar. Give someone the sweet gift of sugar or keep them all to yourself with these bars infused with delicious flavors. The large 6-oz. size offers twice the chocolate of a standard bar.6 oz.Contains milk, soy, peanuts, gluten, eggs and nuts.Made in Belgium.",,https://images.barcodelookup.com/3801/38012879-1.jpg,,,,,LuckyVitamin.com,US,USD,$,4.01,https://www.luckyvitamin.com/p-3482607-tony-s-chocolonely-51-dark-chocolate-bar-almond-sea-salt-6-oz?utm_source=cj&utm_medium=affiliate&utm_term=TonysChocolonely51DarkChocolateBarAlmondSeaSalt6oz&utm_content=184259&utm_campa,zulily,US,USD,$,4.79,https://www.zulily.com/p/-62007165.html,"Thrive Market",US,USD,$,3.99,https://thrivemarket.com/p/tonys-chocolonely-almond-sea-salt-dark-chocolate-51-bar,UnbeatableSale.com,US,USD,$,71.09,http://www.gourmet-foodshop.com/bngla34279.html,Rakuten.com,US,USD,$,71.09,https://www.rakuten.com/shop/unbeatablesale/product/BNGLA34279/?sku=BNGLA34279?scid=af_feed
858906004024,0858906004024,2026490,,,"REDD REDD  Energy Bar, 2 Oz","Food, Beverages & Tobacco > Food Items > Grains, Rice & Cereal > Cereal & Granola",REDD,REDD,,,,,,,,,,0.32lb,"Energy Bar, Superfood, Peanut Butter, Wrapper 2 OZ Research Enhanced Design + Development. 10 g protein. 11 superfoods. 23 vitamins + minerals. 36 mg natural caffeine. Certified gluten free. Non GMO. Kosher. Ancient grains. Minimally processed. No artificial colors or flavors. Soy free. Brown rice syrup free. Plant-based. Ethically sourced. All killer. No filler. Contains: maca powder: 500 mg/bar, yerba mate extract (8% caffeine): 450 mg/bar, betta berries blend: 50 mg/bar. We source ingredients that are not genetically engineered. reddbar.com. Certified organic by Ecocert ICO. Contains peanuts, tree nuts (cashews). Manufactured on equipment that also processes, milk, soy, wheat, egg, and tree nuts. 2 oz (56 g) PO Box 15388 Portland, ME 04112.",,https://images.barcodelookup.com/7328/73285667-1.jpg,,,,,LuckyVitamin.com,US,USD,$,4.61,https://www.luckyvitamin.com/p-2678809-r-e-d-d-superfood-energy-bar-peanut-butter-2-oz?site=google_base,Rakuten.com,US,USD,$,38.99,https://www.rakuten.com/shop/unbeatablesale/product/GNFI20707/?sku=GNFI20707&scid=af_feed,GoVets,US,USD,$,42.12,https://www.govets.com/food-and-beverage/undefined/redd-undefined-undefined-858906004024-270-2026490,UnbeatableSale.com,US,USD,$,43.19,http://www.greatermedical.com/gnfi20707.html,Walmart,US,USD,$,44.95,https://www.walmart.com/ip/REDD-REDD-Energy-Bar-2-oz/210967471&intsrc=CATF_4287
858906004031,0858906004031,2026508,,,"Redd 2026508 2 Oz Energy Bar, Oatmeal Superfood - 6 Count","Food, Beverages & Tobacco > Food Items > Grains, Rice & Cereal > Cereal & Granola",REDD,REDD,,,,,,,,,,1.29lb,"We?have always cared?for our beauty and health care supplements. These products provide you health, wellness and natural beauty with every day. They are unique for?its?flavors, scents, herbs, their health appeal, their multi- use capability, simple elegant look and their uniqueness. Our products help you to picture the healthy ecosystems which?provide you a healthy?and happy life ahead&#46. Features   Energy bar, oatmeal superfood; 6 count;  Specifications    Capacity:  2 oz; .",,https://images.barcodelookup.com/7062/70623118-1.jpg,,,,,LuckyVitamin.com,US,USD,$,4.61,https://www.luckyvitamin.com/p-2678810-r-e-d-d-superfood-energy-bar-oatmeal-2-1-oz?site=google_base,Rakuten.com,US,USD,$,38.99,https://www.rakuten.com/shop/unbeatablesale/product/GNFI20708/?sku=GNFI20708&scid=af_feed,UnbeatableSale.com,US,USD,$,43.19,http://www.greatermedical.com/gnfi20708.html,GoVets,US,USD,$,42.32,https://www.govets.com/food-and-beverage/undefined/redd-undefined-undefined-858906004031-270-2026508,,,,,,
858906004130,0858906004130,2026516,,,"REDD REDD  Energy Bar, 2.2 Oz","Food, Beverages & Tobacco > Beverages > Sports & Energy Drinks",Redd,Redd,,"Vegan Protein Blend (pumpkin Seed Protein, Pea Protein), Agave Syrup*, Tapioca Syrup*, Dates*, Oats*, Palm Fruit Oil*, Arabic Gum*, Dark Chocolate* (cane Sugar*, Chocolate Liquor*, Cocoa Butter*, Vanilla Powder*), Cocoa Powder (dutch Alkalized), Quinoa*, Vegetable Glycerine, Chia Seeds*, Natural Flavors*, Vitamin/mineral Blend (tricalcium Phosphate, Magnesium Oxide, Ascorbic Acid, Vitamin E Acetate Niacinamide, Zinc Oxide, D-calcium Pantothenate, Manganese Amino Acid Chelate, Chromium Amino Acid Chelate, Pyridoxine Hcl, Riboflavin, Folic Acid, D-biotin, Vitamin A Palmitate, Selenium Amino Acid Chelate, Vitamin D2, Vitamin B12), Chocolate Liquor*, Maca Extract (with Maltodextrin), Yerba Mate Extract, Sea Salt, Vanilla Powder*, Sunflower Lecithin, Betta Berries Antioxidant Blend (acai Berry Juice Powder, Amla Fruit Powder, Goji Berry Extract, Pomegranate Juice Powder, Acerola Powder, Mangosteen Fruit Powder, Strawberry Juice Powder, Cranberry Juice Powder, Maqui Berry Powder, Schizandra Berry Powder, Jabuticaba Juice Powder), Mixed Tocopherols (natural Vitamin E), Purified Stevia Extract, Lo Han Guo, Cashews.","Energy 387 kcal, Protein 16.13 g, Total lipid (fat) 14.52 g, Carbohydrate, by difference 56.45 g, Fiber, total dietary 14.5 g, Sugars, total 22.58 g, Calcium, Ca 242 mg, Iron, Fe 3.75 mg, Magnesium, Mg 104 mg, Sodium, Na 290 mg, Zinc, Zn 12.10 mg, Manganese, Mn 1.000 mg, Selenium, Se 25.0 µg, Vitamin C, total ascorbic acid 31.2 mg, Riboflavin 0.619 mg, Niacin 10.406 mg, Pantothenic acid 7.258 mg, Vitamin B-6 1.041 mg, Folate, total 208 µg, Vitamin B-12 3.12 µg, Vitamin A, IU 208 IU, Vitamin D 323 IU, Fatty acids, total saturated 6.450 g, Fatty acids, total trans 0.000 g, Cholesterol 0 mg",,,,,,,,"Energy Bar, Superfood, Mint Chocolate, Wrapper 2.2 OZ 10 g protein. 11 superfoods. 23 vitamins + minerals. 36 mg natural caffeine. Certified gluten free. Non GMO. Kosher. Ancient grains. Minimally processed. No artificial colors or flavors. Soy free. Brown rice syrup free. Plant-based. Ethically sourced. All killer. No filler. Contains: maca powder: 500 mg/bar, yerba mate extract (8% caffeine): 450 mg/bar, Betta Berries Blend: 50 mg/bar. We source ingredients that are not genetically engineered. (hashtag)Mealbridge. At reddbar. reddbar.com. Made with 70% organic ingredients. Certified organic by Ecocert ICO. Contains tree nuts (cashew). Manufactured on equipment that also processes peanuts, tree nuts, soy, egg, wheat and milk. 2.2 oz (62 g) PO Box 15388 Portland, ME 04112.",,https://images.barcodelookup.com/9062/90621973-1.jpg,,,,,LuckyVitamin.com,US,USD,$,4.20,https://www.luckyvitamin.com/p-2678811-r-e-d-d-superfood-energy-bar-mint-chocolate-2-2-oz?site=google_base,Rakuten.com,US,USD,$,38.99,https://www.rakuten.com/shop/unbeatablesale/product/GNFI20709/?sku=GNFI20709&scid=af_feed,UnbeatableSale.com,US,USD,$,43.19,http://www.gourmet-foodshop.com/gnfi20709.html,GoVets,US,USD,$,42.32,https://www.govets.com/food-and-beverage/undefined/redd-undefined-undefined-858906004130-270-2026516,Walmart,US,USD,$,51.19,https://www.walmart.com/ip/REDD-REDD-Energy-Bar-2-2-oz/936186157
